N;radius;distance;ratio;density;contacts;loose;boundary;symmetry group;reference
1798;0.022063905841426913715699537748;0.045123410360287273522900918986;45.3228910233297181784771144156;0.875295061880876128226997750411;3702;35;105;;[31]
1799;0.022058470826937949603890773816;0.045112044368522482811755910511;45.3340581876960131433949125448;0.875350467265947789813417708640;4015;41;110;;[31]
1800;0.022055194713935587518150259069;0.045105193247555708862381244680;45.3407921793657719304643212378;0.875576904965302107847658570507;4185;45;106;;[31]
1801;0.022046658504172785980208590429;0.045087342245697221527439192995;45.3583476067690404430696959245;0.875385327310505219253645349404;4402;36;108;;[31]
1802;0.022043458551335940182074194632;0.045080650554640354583067530277;45.3649320804695216203554443692;0.875617144957846986980126487017;4394;40;101;;[31]
1803;0.022039452376347939905279948634;0.045072272966228834916404583682;45.3731781953515840241519410763;0.875784642271903866142637603333;4624;48;105;;[31]
1804;0.022032014034301104135489096739;0.045056718318944750670028289257;45.3884968683809134455136753848;0.875678994903384028877546267529;3353;33;103;;[31]
1805;0.022026378114259711605542755791;0.045044932953893355888169727737;45.4001104862813336345048349372;0.875716205762372272325548061110;3620;46;104;;[31]
1806;0.022022271821130256114890525367;0.045036346302361675562775720715;45.4085758327851154230519570885;0.875874703831728395283377839486;3454;42;106;;[31]
1807;0.022018771560266546628972153045;0.045029026979168483305957041260;45.4157943036443661222247987829;0.876081125948927626326329640748;3271;57;106;;[31]
1808;0.022017917791047313702231190002;0.045027241687937248217589542724;45.4175553515150794810245654059;0.876497976566798615112560975558;3844;40;107;;[31]
1809;0.022007603974764645237970835397;0.045005675022031108205524453833;45.4388401911750707709686169507;0.876161350572528590804664976767;4622;39;102;;[31]
1810;0.022004314769122806334487225575;0.044998797236877805493181366071;45.4456323903907061250457149449;0.876383661910131271931093419934;3391;37;101;;[31]
1811;0.021998857521458097417406793750;0.044987386140892507749989009043;45.4569060699893747325858986787;0.876432965103687857688561422514;3566;48;102;;[31]
1812;0.021994087912920564420577647680;0.044977413001491673092424852201;45.4667637939440875566000643383;0.876536704455756586434178667860;3758;60;103;;[31]
1813;0.021986417725788688155053081557;0.044961375024389445219704219905;45.4826253404192697850369888129;0.876408849280542429551602245108;4714;28;102;;[31]
1814;0.021980490860776180165201526903;0.044948982418810207292469354434;45.4948893695765158746457998688;0.876419548963926639521178394977;4506;39;104;;[31]
1815;0.021977347527260316515176533705;0.044942410018203312885336396112;45.5013963245390525089788582115;0.876651904866164895019677663975;3526;30;108;;[31]
1816;0.021968965225487066962497438814;0.044924883657811650296584157060;45.5187574715563016264764229023;0.876465946470846587145463505800;3310;56;100;;[31]
1817;0.021964656727380256466174845299;0.044915875235927500162878926851;45.5276862466710109907889650034;0.876604645740549427330788545732;3676;32;111;;[31]
1818;0.021960385826974420196470756021;0.044906945503516987513340124045;45.5365405634940266189074377465;0.876746036027294602400575677012;3619;34;108;;[31]
1819;0.021951273764609689590033990780;0.044887893978661758292378928095;45.5554429653290219270326120554;0.876500465777802968444401657018;3597;42;105;;[31]
1820;0.021945304775737406537187111205;0.044875414192874904920079315226;45.5678337675945073081957331472;0.876505451094005501912490295282;3598;47;100;;[31]
1821;0.021939287062698422350845719838;0.044862832690233692612862408106;45.5803325396210487395895402492;0.876506148928284677468128613360;3676;47;106;;[31]
1822;0.021937245479398823967123908304;0.044858564295603701730175632048;45.5845744598653391936300042270;0.876824270865042339400599751095;3985;49;102;;[31]
1823;0.021930750416793964763395485118;0.044844985007226276286375261934;45.5980748946113370083874972052;0.876786094637080885697682483694;3562;22;105;;[31]
1824;0.021925604819665532450572177093;0.044834227187028966659925091214;45.6087760508699461070619099730;0.876855435595648136608812627822;3297;38;108;;[31]
1825;0.021921473728635295795161703683;0.044825590460930443220962604485;45.6173710024674612978557218973;0.877005594044326611125020043691;4560;38;107;;[31]
1826;0.021916967091892016106462170572;0.044816168677881850453183544373;45.6267509919262944988861884197;0.877125393321923656664261590351;3853;45;103;;[31]
1827;0.021906139858414147298639752275;0.044793533118065135400452909785;45.6493022715683998797667331119;0.876738866307924622351750493328;3556;44;105;;[31]
1828;0.021897188485523333132192204006;0.044774819636021950148997745854;45.6679632940603261071340596371;0.876501986606939156678829107033;3492;36;107;;[31]
1829;0.021895014413985749606736150110;0.044770274636454777175570473910;45.6724979071599003084592986301;0.876807339169029397285159393392;4574;50;107;;[31]
1830;0.021894323975814041050452586634;0.044768831246967740718996498240;45.6739381907688949038162743529;0.877231402914967170409425875782;3844;35;121;;[31]
1831;0.021888459482525111540843510622;0.044756571363926266842046459124;45.6861754386306089707009619677;0.877240629746720700335258050876;3704;38;123;;[31]
1832;0.021883630279849876403776327528;0.044746475894501232564110323373;45.6962573033773666222049364687;0.877332478380497479881346996142;4253;55;127;;[31]
1833;0.021880485583600022401336763806;0.044739901946757756470112923345;45.7028248381071260841023844591;0.877559105302777380833258013325;4614;52;120;;[31]
1834;0.021870822847452173800431534115;0.044719702383525212247057462520;45.7230167778755658509656807647;0.877262523973182445237335026362;4408;22;128;;[31]
1835;0.021869972574474149699939605937;0.044717924940995259279273640114;45.7247944227952191141431597750;0.877672610249141442575366247418;4532;37;120;;[31]
1836;0.021863876371426424349335976891;0.044705181299957319988320869620;45.7375436547420824101585736617;0.877661409212494348167280692766;4319;52;120;;[31]
1837;0.021857435151327998127709832143;0.044691716600042964351924613792;45.7510221614104950565911126482;0.877622104951712644315125052864;4482;32;122;;[31]
1838;0.021850077111926242615306465415;0.044676335601830783570328305288;45.7664288724261968682608659923;0.877508748687112168579324432381;3739;28;123;;[31]
1839;0.021844673742198569577334953333;0.044665040726755116360145287279;45.7777493864897811414966796672;0.877551988690800270745650101517;3370;42;125;;[31]
1840;0.021840090606407951844327698220;0.044655460516568635530332690135;45.7873558320585368244338651991;0.877660786160840298208792610937;3896;45;120;;[31]
1841;0.021837085199848705412305684923;0.044649178310568532755815721121;45.7936574798420593480776176133;0.877896111936855980263889543285;4315;46;116;;[31]
1842;0.021831374968594854632728563090;0.044637242311659577285936090867;45.8056353041680899791066511795;0.877913654621716361766874995886;3528;35;122;;[31]
1843;0.021828468236999339499251444244;0.044631166473751186590311703000;45.8117348932893086668117754025;0.878156373132308924180983198946;3413;33;120;;[31]
1844;0.021820129268457950813077277941;0.044613736024110859849520378175;45.8292427004797000656613807719;0.877961668142845027405574004134;3723;42;118;;[31]
1845;0.021801675719636876896924352195;0.044575164725774485582226899255;45.8680338548148877239303901358;0.876952603419856627452767222947;4479;35;120;;[31]
1846;0.021797112142922149808860497434;0.044565626238688547735439239125;45.8776370669228786935038467843;0.877060624485495335513137788945;4666;40;119;;[31]
1847;0.021795222698955467200070948637;0.044561677073568293507473047963;45.8816142331927102070978791400;0.877383609922076543111906207334;4634;44;116;;[31]
1848;0.021782270098960198411448935536;0.044534604992620150290204886701;45.9088972571199612613646243357;0.876815553147174622944962038614;4680;42;115;;[31]
1849;0.021772018332186460586884551328;0.044513178400533216761033923049;45.9305143300223714574683619088;0.876464426393310058074238535365;4555;36;111;;[31]
1850;0.021762238396625140432572363753;0.044492738372634218009691262971;45.9511554728248311387774186671;0.876150787058359291671410852012;4324;25;112;;[31]
1851;0.021756212660244416577942790484;0.044480144810136632746352437811;45.9638823915028630335563186863;0.876138993027209731769010699147;3618;37;108;;[31]
1852;0.021748274282231968316862429607;0.044463554135362673549437350806;45.9806597536332259389483472856;0.875972728240616392738341704395;3442;47;104;;[31]
1853;0.021738294755661615380081802177;0.044442697979743747331540607694;46.0017683649981643897696204528;0.875641559312098862960656495679;4650;44;114;;[31]
1854;0.021734426237814453444082916175;0.044434613300821419035542852726;46.0099562352448325494805010318;0.875802316326493062385382707154;3309;56;104;;[31]
1855;0.021722090115735045013112997911;0.044408832901695335532091815288;46.0360856009717094784164905629;0.875280264137791732023172479075;3701;51;113;;[31]
1856;0.021718482264244309527702380553;0.044401293227969791949567104455;46.0437330672192258913315191047;0.875461227776418833251641108001;4705;37;115;;[31]
1857;0.021716254245628101518427314019;0.044396637151284393039611119697;46.0484570077880341298322024094;0.875753212041632331242480325354;3657;57;107;;[31]
1858;0.021710612692471450877973064681;0.044384847621058056069905925090;46.0604228063433767430656554987;0.875769607070489573827777871858;4540;36;115;;[31]
1859;0.021704715412954885738251627835;0.044372523827745548199905477704;46.0729376531299902268292292365;0.875764993681534798252383859741;3530;35;109;;[31]
1860;0.021704067789623619824450218396;0.044371170471055984541339618594;46.0743124142878222089641350323;0.876183799026834191683069726482;3772;39;110;;[31]
1861;0.021701613832957042020940186984;0.044366042385051066708043308605;46.0795223662746797691991081718;0.876456639938868725152407185472;4044;32;110;;[31]
1862;0.021701171184472782304814614413;0.044365117375735631437836318007;46.0804622708797103621175052294;0.876891826908248371289125006994;3664;31;111;;[31]
1863;0.021698828741460654592616894265;0.044360222350640983068569896748;46.0854367724128641205921444345;0.877173371383558211000872723632;3404;61;103;;[31]
1864;0.021698605555517127904398278070;0.044359755958108247441663792188;46.0859107946564859120723948947;0.877626156412504581433212435065;3273;58;109;;[31]
1865;0.021698334686217497640906288043;0.044359189921766981420335456781;46.0864861041703400147600859791;0.878075063009279015721262531322;3120;81;96;;[31]
1866;0.021697999814131323669587425014;0.044358490139055009080031561471;46.0871973714704752149362595026;0.878518763612924156852475654732;2496;218;90;;[31]
1867;0.021702472024060179826074713227;0.044367835762524647572338052735;46.0777002219545426294207856811;0.879351944080199254230763716941;2793;130;78;;[31]
1868;0.021680855825378941708782987512;0.044322664959542295081617720226;46.1236405082049766755703511799;0.878071163411381408558270977384;3271;50;104;;[31]
