sphere_D;batt_MODEL;batt_D;batt_L;total_N;total_CAP;total_MASS
0.688;6;0.0342;0.0615;2177;26124.0;293895.0
0.69;6;0.0342;0.0615;2194;26328.0;296190.0
0.692;6;0.0342;0.0615;2218;26616.0;299430.0
0.694;6;0.0342;0.0615;2244;26928.0;302940.0
0.696;6;0.0342;0.0615;2262;27144.0;305370.0
0.698;6;0.0342;0.0615;2286;27432.0;308610.0
0.7;6;0.0342;0.0615;2310;27720.0;311850.0
0.702;6;0.0342;0.0615;2330;27960.0;314550.0
0.704;6;0.0342;0.0615;2354;28248.0;317790.0
0.706;6;0.0342;0.0615;2374;28488.0;320490.0
0.708;6;0.0342;0.0615;2397;28764.0;323595.0
0.71;6;0.0342;0.0615;2420;29040.0;326700.0
0.712;6;0.0342;0.0615;2445;29340.0;330075.0
0.714;6;0.0342;0.0615;2471;29652.0;333585.0
0.716;6;0.0342;0.0615;2498;29976.0;337230.0
0.718;6;0.0342;0.0615;2518;30216.0;339930.0
0.72;6;0.0342;0.0615;2540;30480.0;342900.0
0.722;6;0.0342;0.0615;2568;30816.0;346680.0
0.724;6;0.0342;0.0615;2589;31068.0;349515.0
0.726;6;0.0342;0.0615;2609;31308.0;352215.0
0.728;6;0.0342;0.0615;2636;31632.0;355860.0
0.73;6;0.0342;0.0615;2658;31896.0;358830.0
0.732;6;0.0342;0.0615;2685;32220.0;362475.0
0.734;6;0.0342;0.0615;2709;32508.0;365715.0
0.736;6;0.0342;0.0615;2726;32712.0;368010.0
0.738;6;0.0342;0.0615;2750;33000.0;371250.0
0.74;6;0.0342;0.0615;2770;33240.0;373950.0
0.742;6;0.0342;0.0615;2798;33576.0;377730.0
0.744;6;0.0342;0.0615;2824;33888.0;381240.0
0.746;6;0.0342;0.0615;2849;34188.0;384615.0
0.748;6;0.0342;0.0615;2871;34452.0;387585.0
0.75;6;0.0342;0.0615;2899;34788.0;391365.0
0.752;6;0.0342;0.0615;2920;35040.0;394200.0
0.754;6;0.0342;0.0615;2949;35388.0;398115.0
0.756;6;0.0342;0.0615;2972;35664.0;401220.0
0.758;6;0.0342;0.0615;2990;35880.0;403650.0
0.76;6;0.0342;0.0615;3025;36300.0;408375.0
0.762;6;0.0342;0.0615;3048;36576.0;411480.0
0.764;6;0.0342;0.0615;3067;36804.0;414045.0
0.766;6;0.0342;0.0615;3090;37080.0;417150.0
0.768;6;0.0342;0.0615;3114;37368.0;420390.0
0.77;6;0.0342;0.0615;3142;37704.0;424170.0
0.772;6;0.0342;0.0615;3170;38040.0;427950.0
0.774;6;0.0342;0.0615;3198;38376.0;431730.0
0.776;6;0.0342;0.0615;3220;38640.0;434700.0
0.778;6;0.0342;0.0615;3247;38964.0;438345.0
0.78;6;0.0342;0.0615;3269;39228.0;441315.0
0.782;6;0.0342;0.0615;3298;39576.0;445230.0
0.784;6;0.0342;0.0615;3320;39840.0;448200.0
0.786;6;0.0342;0.0615;3345;40140.0;451575.0
0.788;6;0.0342;0.0615;3377;40524.0;455895.0
0.79;6;0.0342;0.0615;3396;40752.0;458460.0
0.792;6;0.0342;0.0615;3420;41040.0;461700.0
0.794;6;0.0342;0.0615;3448;41376.0;465480.0
0.796;6;0.0342;0.0615;3479;41748.0;469665.0
0.798;6;0.0342;0.0615;3499;41988.0;472365.0
0.8;6;0.0342;0.0615;3529;42348.0;476415.0
0.802;6;0.0342;0.0615;3557;42684.0;480195.0
0.804;6;0.0342;0.0615;3592;43104.0;484920.0
0.806;6;0.0342;0.0615;3612;43344.0;487620.0
0.808;6;0.0342;0.0615;3644;43728.0;491940.0
0.81;6;0.0342;0.0615;3673;44076.0;495855.0
0.812;6;0.0342;0.0615;3713;44556.0;501255.0
0.814;6;0.0342;0.0615;3744;44928.0;505440.0
0.816;6;0.0342;0.0615;3773;45276.0;509355.0
0.818;6;0.0342;0.0615;3813;45756.0;514755.0
0.82;6;0.0342;0.0615;3840;46080.0;518400.0
0.822;6;0.0342;0.0615;3872;46464.0;522720.0
0.824;6;0.0342;0.0615;3905;46860.0;527175.0
0.826;6;0.0342;0.0615;3933;47196.0;530955.0
0.828;6;0.0342;0.0615;3958;47496.0;534330.0
0.83;6;0.0342;0.0615;3997;47964.0;539595.0
0.832;6;0.0342;0.0615;4024;48288.0;543240.0
0.834;6;0.0342;0.0615;4052;48624.0;547020.0
0.836;6;0.0342;0.0615;4087;49044.0;551745.0
0.838;6;0.0342;0.0615;4119;49428.0;556065.0
0.84;6;0.0342;0.0615;4145;49740.0;559575.0
0.842;6;0.0342;0.0615;4184;50208.0;564840.0
0.844;6;0.0342;0.0615;4215;50580.0;569025.0
0.846;6;0.0342;0.0615;4253;51036.0;574155.0
0.848;6;0.0342;0.0615;4287;51444.0;578745.0
0.85;6;0.0342;0.0615;4319;51828.0;583065.0
0.852;6;0.0342;0.0615;4345;52140.0;586575.0
0.854;6;0.0342;0.0615;4379;52548.0;591165.0
0.856;6;0.0342;0.0615;4405;52860.0;594675.0
0.858;6;0.0342;0.0615;4439;53268.0;599265.0
0.86;6;0.0342;0.0615;4476;53712.0;604260.0
0.862;6;0.0342;0.0615;4510;54120.0;608850.0
0.864;6;0.0342;0.0615;4539;54468.0;612765.0
0.866;6;0.0342;0.0615;4583;54996.0;618705.0
0.868;6;0.0342;0.0615;4618;55416.0;623430.0
0.87;6;0.0342;0.0615;4656;55872.0;628560.0
0.872;6;0.0342;0.0615;4692;56304.0;633420.0
0.874;6;0.0342;0.0615;4726;56712.0;638010.0
0.876;6;0.0342;0.0615;4759;57108.0;642465.0
0.878;6;0.0342;0.0615;4787;57444.0;646245.0
0.88;6;0.0342;0.0615;4822;57864.0;650970.0
0.882;6;0.0342;0.0615;4844;58128.0;653940.0
0.884;6;0.0342;0.0615;4885;58620.0;659475.0
0.886;6;0.0342;0.0615;4919;59028.0;664065.0
0.888;6;0.0342;0.0615;4952;59424.0;668520.0
0.89;6;0.0342;0.0615;4988;59856.0;673380.0
0.892;6;0.0342;0.0615;5015;60180.0;677025.0
0.894;6;0.0342;0.0615;5059;60708.0;682965.0
0.896;6;0.0342;0.0615;5092;61104.0;687420.0
0.898;6;0.0342;0.0615;5124;61488.0;691740.0
0.9;6;0.0342;0.0615;5157;61884.0;696195.0
0.902;6;0.0342;0.0615;5195;62340.0;701325.0
0.904;6;0.0342;0.0615;5230;62760.0;706050.0
0.906;6;0.0342;0.0615;5262;63144.0;710370.0
0.908;6;0.0342;0.0615;5293;63516.0;714555.0
0.91;6;0.0342;0.0615;5335;64020.0;720225.0
0.912;6;0.0342;0.0615;5364;64368.0;724140.0
0.914;6;0.0342;0.0615;5403;64836.0;729405.0
0.916;6;0.0342;0.0615;5434;65208.0;733590.0
0.918;6;0.0342;0.0615;5479;65748.0;739665.0
0.92;6;0.0342;0.0615;5507;66084.0;743445.0
0.922;6;0.0342;0.0615;5544;66528.0;748440.0
0.924;6;0.0342;0.0615;5584;67008.0;753840.0
0.926;6;0.0342;0.0615;5625;67500.0;759375.0
0.928;6;0.0342;0.0615;5671;68052.0;765585.0
0.93;6;0.0342;0.0615;5716;68592.0;771660.0
0.932;6;0.0342;0.0615;5751;69012.0;776385.0
0.934;6;0.0342;0.0615;5794;69528.0;782190.0
0.936;6;0.0342;0.0615;5837;70044.0;787995.0
0.938;6;0.0342;0.0615;5878;70536.0;793530.0
0.94;6;0.0342;0.0615;5918;71016.0;798930.0
0.942;6;0.0342;0.0615;5952;71424.0;803520.0
0.944;6;0.0342;0.0615;5998;71976.0;809730.0
0.946;6;0.0342;0.0615;6030;72360.0;814050.0
0.948;6;0.0342;0.0615;6076;72912.0;820260.0
0.95;6;0.0342;0.0615;6124;73488.0;826740.0
0.952;6;0.0342;0.0615;6171;74052.0;833085.0
0.954;6;0.0342;0.0615;6211;74532.0;838485.0
0.956;6;0.0342;0.0615;6256;75072.0;844560.0
0.958;6;0.0342;0.0615;6293;75516.0;849555.0
0.96;6;0.0342;0.0615;6339;76068.0;855765.0
0.962;6;0.0342;0.0615;6383;76596.0;861705.0
0.964;6;0.0342;0.0615;6420;77040.0;866700.0
0.966;6;0.0342;0.0615;6466;77592.0;872910.0
0.968;6;0.0342;0.0615;6512;78144.0;879120.0
0.97;6;0.0342;0.0615;6548;78576.0;883980.0
0.972;6;0.0342;0.0615;6593;79116.0;890055.0
0.974;6;0.0342;0.0615;6641;79692.0;896535.0
0.976;6;0.0342;0.0615;6684;80208.0;902340.0
0.978;6;0.0342;0.0615;6734;80808.0;909090.0
0.98;6;0.0342;0.0615;6781;81372.0;915435.0
0.982;6;0.0342;0.0615;6824;81888.0;921240.0
0.984;6;0.0342;0.0615;6873;82476.0;927855.0
0.986;6;0.0342;0.0615;6912;82944.0;933120.0
0.988;6;0.0342;0.0615;6963;83556.0;940005.0
0.99;6;0.0342;0.0615;6998;83976.0;944730.0
0.992;6;0.0342;0.0615;7035;84420.0;949725.0
0.994;6;0.0342;0.0615;7076;84912.0;955260.0
0.996;6;0.0342;0.0615;7122;85464.0;961470.0
0.998;6;0.0342;0.0615;7164;85968.0;967140.0
1.0;6;0.0342;0.0615;7207;86484.0;972945.0
0.098;7;0.033;0.091;1;26.0;255.0
0.1;7;0.033;0.091;1;26.0;255.0
0.102;7;0.033;0.091;1;26.0;255.0
0.104;7;0.033;0.091;1;26.0;255.0
0.106;7;0.033;0.091;1;26.0;255.0
0.108;7;0.033;0.091;1;26.0;255.0
0.11;7;0.033;0.091;1;26.0;255.0
0.112;7;0.033;0.091;1;26.0;255.0
0.114;7;0.033;0.091;2;52.0;510.0
0.116;7;0.033;0.091;2;52.0;510.0
0.118;7;0.033;0.091;3;78.0;765.0
0.12;7;0.033;0.091;3;78.0;765.0
0.122;7;0.033;0.091;4;104.0;1020.0
0.124;7;0.033;0.091;4;104.0;1020.0
0.126;7;0.033;0.091;4;104.0;1020.0
0.128;7;0.033;0.091;5;130.0;1275.0
0.13;7;0.033;0.091;5;130.0;1275.0
0.132;7;0.033;0.091;5;130.0;1275.0
0.134;7;0.033;0.091;5;130.0;1275.0
0.136;7;0.033;0.091;7;182.0;1785.0
0.138;7;0.033;0.091;7;182.0;1785.0
0.14;7;0.033;0.091;7;182.0;1785.0
0.142;7;0.033;0.091;7;182.0;1785.0
0.144;7;0.033;0.091;8;208.0;2040.0
0.146;7;0.033;0.091;8;208.0;2040.0
0.148;7;0.033;0.091;8;208.0;2040.0
0.15;7;0.033;0.091;8;208.0;2040.0
0.152;7;0.033;0.091;9;234.0;2295.0
0.154;7;0.033;0.091;9;234.0;2295.0
0.156;7;0.033;0.091;10;260.0;2550.0
0.158;7;0.033;0.091;10;260.0;2550.0
0.16;7;0.033;0.091;11;286.0;2805.0
0.162;7;0.033;0.091;12;312.0;3060.0
0.164;7;0.033;0.091;12;312.0;3060.0
0.166;7;0.033;0.091;12;312.0;3060.0
0.168;7;0.033;0.091;13;338.0;3315.0
0.17;7;0.033;0.091;13;338.0;3315.0
0.172;7;0.033;0.091;14;364.0;3570.0
0.174;7;0.033;0.091;14;364.0;3570.0
0.176;7;0.033;0.091;15;390.0;3825.0
0.178;7;0.033;0.091;15;390.0;3825.0
0.18;7;0.033;0.091;16;416.0;4080.0
0.182;7;0.033;0.091;16;416.0;4080.0
0.184;7;0.033;0.091;16;416.0;4080.0
0.186;7;0.033;0.091;19;494.0;4845.0
0.188;7;0.033;0.091;19;494.0;4845.0
0.19;7;0.033;0.091;19;494.0;4845.0
0.192;7;0.033;0.091;19;494.0;4845.0
0.194;7;0.033;0.091;20;520.0;5100.0
0.196;7;0.033;0.091;20;520.0;5100.0
0.198;7;0.033;0.091;21;546.0;5355.0
0.2;7;0.033;0.091;21;546.0;5355.0
0.202;7;0.033;0.091;22;572.0;5610.0
0.204;7;0.033;0.091;22;572.0;5610.0
0.206;7;0.033;0.091;23;598.0;5865.0
0.208;7;0.033;0.091;23;598.0;5865.0
0.21;7;0.033;0.091;24;624.0;6120.0
0.212;7;0.033;0.091;25;650.0;6375.0
0.214;7;0.033;0.091;25;650.0;6375.0
0.216;7;0.033;0.091;26;676.0;6630.0
0.218;7;0.033;0.091;27;702.0;6885.0
0.22;7;0.033;0.091;28;728.0;7140.0
0.222;7;0.033;0.091;28;728.0;7140.0
0.224;7;0.033;0.091;29;754.0;7395.0
0.226;7;0.033;0.091;30;780.0;7650.0
0.228;7;0.033;0.091;31;806.0;7905.0
0.23;7;0.033;0.091;31;806.0;7905.0
0.232;7;0.033;0.091;31;806.0;7905.0
0.234;7;0.033;0.091;32;832.0;8160.0
0.236;7;0.033;0.091;33;858.0;8415.0
0.238;7;0.033;0.091;33;858.0;8415.0
0.24;7;0.033;0.091;35;910.0;8925.0
0.242;7;0.033;0.091;37;962.0;9435.0
0.244;7;0.033;0.091;37;962.0;9435.0
0.246;7;0.033;0.091;37;962.0;9435.0
0.248;7;0.033;0.091;38;988.0;9690.0
0.25;7;0.033;0.091;38;988.0;9690.0
0.252;7;0.033;0.091;39;1014.0;9945.0
0.254;7;0.033;0.091;40;1040.0;10200.0
0.256;7;0.033;0.091;40;1040.0;10200.0
0.258;7;0.033;0.091;41;1066.0;10455.0
0.26;7;0.033;0.091;41;1066.0;10455.0
0.262;7;0.033;0.091;42;1092.0;10710.0
0.264;7;0.033;0.091;43;1118.0;10965.0
0.266;7;0.033;0.091;44;1144.0;11220.0
0.268;7;0.033;0.091;45;1170.0;11475.0
0.27;7;0.033;0.091;46;1196.0;11730.0
0.272;7;0.033;0.091;47;1222.0;11985.0
0.274;7;0.033;0.091;48;1248.0;12240.0
0.276;7;0.033;0.091;50;1300.0;12750.0
0.278;7;0.033;0.091;51;1326.0;13005.0
0.28;7;0.033;0.091;52;1352.0;13260.0
0.282;7;0.033;0.091;55;1430.0;14025.0
0.284;7;0.033;0.091;58;1508.0;14790.0
0.286;7;0.033;0.091;61;1586.0;15555.0
0.288;7;0.033;0.091;65;1690.0;16575.0
0.29;7;0.033;0.091;65;1690.0;16575.0
0.292;7;0.033;0.091;69;1794.0;17595.0
0.294;7;0.033;0.091;70;1820.0;17850.0
0.296;7;0.033;0.091;73;1898.0;18615.0
0.298;7;0.033;0.091;74;1924.0;18870.0
0.3;7;0.033;0.091;77;2002.0;19635.0
0.302;7;0.033;0.091;81;2106.0;20655.0
0.304;7;0.033;0.091;83;2158.0;21165.0
0.306;7;0.033;0.091;86;2236.0;21930.0
0.308;7;0.033;0.091;89;2314.0;22695.0
0.31;7;0.033;0.091;92;2392.0;23460.0
0.312;7;0.033;0.091;95;2470.0;24225.0
0.314;7;0.033;0.091;97;2522.0;24735.0
0.316;7;0.033;0.091;98;2548.0;24990.0
0.318;7;0.033;0.091;105;2730.0;26775.0
0.32;7;0.033;0.091;107;2782.0;27285.0
0.322;7;0.033;0.091;109;2834.0;27795.0
0.324;7;0.033;0.091;112;2912.0;28560.0
0.326;7;0.033;0.091;113;2938.0;28815.0
0.328;7;0.033;0.091;116;3016.0;29580.0
0.33;7;0.033;0.091;119;3094.0;30345.0
0.332;7;0.033;0.091;122;3172.0;31110.0
0.334;7;0.033;0.091;125;3250.0;31875.0
0.336;7;0.033;0.091;128;3328.0;32640.0
0.338;7;0.033;0.091;131;3406.0;33405.0
0.34;7;0.033;0.091;134;3484.0;34170.0
0.342;7;0.033;0.091;137;3562.0;34935.0
0.344;7;0.033;0.091;142;3692.0;36210.0
0.346;7;0.033;0.091;144;3744.0;36720.0
0.348;7;0.033;0.091;147;3822.0;37485.0
0.35;7;0.033;0.091;151;3926.0;38505.0
0.352;7;0.033;0.091;156;4056.0;39780.0
0.354;7;0.033;0.091;161;4186.0;41055.0
0.356;7;0.033;0.091;161;4186.0;41055.0
0.358;7;0.033;0.091;164;4264.0;41820.0
0.36;7;0.033;0.091;167;4342.0;42585.0
0.362;7;0.033;0.091;171;4446.0;43605.0
0.364;7;0.033;0.091;173;4498.0;44115.0
0.366;7;0.033;0.091;174;4524.0;44370.0
0.368;7;0.033;0.091;180;4680.0;45900.0
0.37;7;0.033;0.091;183;4758.0;46665.0
0.372;7;0.033;0.091;186;4836.0;47430.0
0.374;7;0.033;0.091;189;4914.0;48195.0
0.376;7;0.033;0.091;194;5044.0;49470.0
0.378;7;0.033;0.091;196;5096.0;49980.0
0.38;7;0.033;0.091;201;5226.0;51255.0
0.382;7;0.033;0.091;204;5304.0;52020.0
0.384;7;0.033;0.091;209;5434.0;53295.0
0.386;7;0.033;0.091;214;5564.0;54570.0
0.388;7;0.033;0.091;215;5590.0;54825.0
0.39;7;0.033;0.091;218;5668.0;55590.0
0.392;7;0.033;0.091;221;5746.0;56355.0
0.394;7;0.033;0.091;227;5902.0;57885.0
0.396;7;0.033;0.091;232;6032.0;59160.0
0.398;7;0.033;0.091;233;6058.0;59415.0
0.4;7;0.033;0.091;237;6162.0;60435.0
0.402;7;0.033;0.091;240;6240.0;61200.0
0.404;7;0.033;0.091;243;6318.0;61965.0
0.406;7;0.033;0.091;246;6396.0;62730.0
0.408;7;0.033;0.091;250;6500.0;63750.0
0.41;7;0.033;0.091;253;6578.0;64515.0
0.412;7;0.033;0.091;258;6708.0;65790.0
0.414;7;0.033;0.091;261;6786.0;66555.0
0.416;7;0.033;0.091;264;6864.0;67320.0
0.418;7;0.033;0.091;269;6994.0;68595.0
0.42;7;0.033;0.091;274;7124.0;69870.0
0.422;7;0.033;0.091;277;7202.0;70635.0
0.424;7;0.033;0.091;282;7332.0;71910.0
0.426;7;0.033;0.091;286;7436.0;72930.0
0.428;7;0.033;0.091;289;7514.0;73695.0
0.43;7;0.033;0.091;296;7696.0;75480.0
0.432;7;0.033;0.091;300;7800.0;76500.0
0.434;7;0.033;0.091;305;7930.0;77775.0
0.436;7;0.033;0.091;306;7956.0;78030.0
0.438;7;0.033;0.091;312;8112.0;79560.0
0.44;7;0.033;0.091;313;8138.0;79815.0
0.442;7;0.033;0.091;316;8216.0;80580.0
0.444;7;0.033;0.091;324;8424.0;82620.0
0.446;7;0.033;0.091;325;8450.0;82875.0
0.448;7;0.033;0.091;328;8528.0;83640.0
0.45;7;0.033;0.091;335;8710.0;85425.0
0.452;7;0.033;0.091;341;8866.0;86955.0
0.454;7;0.033;0.091;344;8944.0;87720.0
0.456;7;0.033;0.091;348;9048.0;88740.0
0.458;7;0.033;0.091;355;9230.0;90525.0
0.46;7;0.033;0.091;362;9412.0;92310.0
0.462;7;0.033;0.091;370;9620.0;94350.0
0.464;7;0.033;0.091;375;9750.0;95625.0
0.466;7;0.033;0.091;382;9932.0;97410.0
0.468;7;0.033;0.091;388;10088.0;98940.0
0.47;7;0.033;0.091;395;10270.0;100725.0
0.472;7;0.033;0.091;400;10400.0;102000.0
0.474;7;0.033;0.091;407;10582.0;103785.0
0.476;7;0.033;0.091;415;10790.0;105825.0
0.478;7;0.033;0.091;424;11024.0;108120.0
0.48;7;0.033;0.091;430;11180.0;109650.0
0.482;7;0.033;0.091;438;11388.0;111690.0
0.484;7;0.033;0.091;447;11622.0;113985.0
0.486;7;0.033;0.091;455;11830.0;116025.0
0.488;7;0.033;0.091;460;11960.0;117300.0
0.49;7;0.033;0.091;466;12116.0;118830.0
0.492;7;0.033;0.091;471;12246.0;120105.0
0.494;7;0.033;0.091;481;12506.0;122655.0
0.496;7;0.033;0.091;490;12740.0;124950.0
0.498;7;0.033;0.091;498;12948.0;126990.0
0.5;7;0.033;0.091;505;13130.0;128775.0
0.502;7;0.033;0.091;511;13286.0;130305.0
0.504;7;0.033;0.091;521;13546.0;132855.0
0.506;7;0.033;0.091;529;13754.0;134895.0
0.508;7;0.033;0.091;540;14040.0;137700.0
0.51;7;0.033;0.091;546;14196.0;139230.0
0.512;7;0.033;0.091;552;14352.0;140760.0
0.514;7;0.033;0.091;559;14534.0;142545.0
0.516;7;0.033;0.091;565;14690.0;144075.0
0.518;7;0.033;0.091;579;15054.0;147645.0
0.52;7;0.033;0.091;588;15288.0;149940.0
0.522;7;0.033;0.091;595;15470.0;151725.0
0.524;7;0.033;0.091;604;15704.0;154020.0
0.526;7;0.033;0.091;609;15834.0;155295.0
0.528;7;0.033;0.091;617;16042.0;157335.0
0.53;7;0.033;0.091;629;16354.0;160395.0
0.532;7;0.033;0.091;636;16536.0;162180.0
0.534;7;0.033;0.091;645;16770.0;164475.0
0.536;7;0.033;0.091;652;16952.0;166260.0
0.538;7;0.033;0.091;662;17212.0;168810.0
0.54;7;0.033;0.091;666;17316.0;169830.0
0.542;7;0.033;0.091;678;17628.0;172890.0
0.544;7;0.033;0.091;687;17862.0;175185.0
0.546;7;0.033;0.091;693;18018.0;176715.0
0.548;7;0.033;0.091;700;18200.0;178500.0
0.55;7;0.033;0.091;710;18460.0;181050.0
0.552;7;0.033;0.091;717;18642.0;182835.0
0.554;7;0.033;0.091;729;18954.0;185895.0
0.556;7;0.033;0.091;737;19162.0;187935.0
0.558;7;0.033;0.091;744;19344.0;189720.0
0.56;7;0.033;0.091;756;19656.0;192780.0
0.562;7;0.033;0.091;761;19786.0;194055.0
0.564;7;0.033;0.091;773;20098.0;197115.0
0.566;7;0.033;0.091;785;20410.0;200175.0
0.568;7;0.033;0.091;793;20618.0;202215.0
0.57;7;0.033;0.091;802;20852.0;204510.0
0.572;7;0.033;0.091;810;21060.0;206550.0
0.574;7;0.033;0.091;816;21216.0;208080.0
0.576;7;0.033;0.091;825;21450.0;210375.0
0.578;7;0.033;0.091;837;21762.0;213435.0
0.58;7;0.033;0.091;843;21918.0;214965.0
0.582;7;0.033;0.091;850;22100.0;216750.0
0.584;7;0.033;0.091;864;22464.0;220320.0
0.586;7;0.033;0.091;869;22594.0;221595.0
0.588;7;0.033;0.091;879;22854.0;224145.0
0.59;7;0.033;0.091;888;23088.0;226440.0
0.592;7;0.033;0.091;896;23296.0;228480.0
0.594;7;0.033;0.091;906;23556.0;231030.0
0.596;7;0.033;0.091;916;23816.0;233580.0
0.598;7;0.033;0.091;932;24232.0;237660.0
0.6;7;0.033;0.091;940;24440.0;239700.0
0.602;7;0.033;0.091;948;24648.0;241740.0
0.604;7;0.033;0.091;957;24882.0;244035.0
0.606;7;0.033;0.091;965;25090.0;246075.0
0.608;7;0.033;0.091;972;25272.0;247860.0
0.61;7;0.033;0.091;980;25480.0;249900.0
0.612;7;0.033;0.091;988;25688.0;251940.0
0.614;7;0.033;0.091;1001;26026.0;255255.0
0.616;7;0.033;0.091;1014;26364.0;258570.0
0.618;7;0.033;0.091;1024;26624.0;261120.0
0.62;7;0.033;0.091;1032;26832.0;263160.0
0.622;7;0.033;0.091;1045;27170.0;266475.0
0.624;7;0.033;0.091;1054;27404.0;268770.0
0.626;7;0.033;0.091;1061;27586.0;270555.0
0.628;7;0.033;0.091;1072;27872.0;273360.0
0.63;7;0.033;0.091;1082;28132.0;275910.0
0.632;7;0.033;0.091;1089;28314.0;277695.0
0.634;7;0.033;0.091;1104;28704.0;281520.0
0.636;7;0.033;0.091;1114;28964.0;284070.0
0.638;7;0.033;0.091;1126;29276.0;287130.0
0.64;7;0.033;0.091;1134;29484.0;289170.0
0.642;7;0.033;0.091;1148;29848.0;292740.0
0.644;7;0.033;0.091;1162;30212.0;296310.0
0.646;7;0.033;0.091;1178;30628.0;300390.0
0.648;7;0.033;0.091;1188;30888.0;302940.0
0.65;7;0.033;0.091;1202;31252.0;306510.0
0.652;7;0.033;0.091;1220;31720.0;311100.0
0.654;7;0.033;0.091;1232;32032.0;314160.0
0.656;7;0.033;0.091;1249;32474.0;318495.0
0.658;7;0.033;0.091;1263;32838.0;322065.0
0.66;7;0.033;0.091;1275;33150.0;325125.0
0.662;7;0.033;0.091;1289;33514.0;328695.0
0.664;7;0.033;0.091;1299;33774.0;331245.0
0.666;7;0.033;0.091;1319;34294.0;336345.0
0.668;7;0.033;0.091;1331;34606.0;339405.0
0.67;7;0.033;0.091;1343;34918.0;342465.0
0.672;7;0.033;0.091;1368;35568.0;348840.0
0.674;7;0.033;0.091;1384;35984.0;352920.0
0.676;7;0.033;0.091;1398;36348.0;356490.0
0.678;7;0.033;0.091;1415;36790.0;360825.0
0.68;7;0.033;0.091;1426;37076.0;363630.0
0.682;7;0.033;0.091;1441;37466.0;367455.0
0.684;7;0.033;0.091;1453;37778.0;370515.0
0.686;7;0.033;0.091;1465;38090.0;373575.0
0.688;7;0.033;0.091;1482;38532.0;377910.0
0.69;7;0.033;0.091;1493;38818.0;380715.0
0.692;7;0.033;0.091;1509;39234.0;384795.0
0.694;7;0.033;0.091;1531;39806.0;390405.0
0.696;7;0.033;0.091;1547;40222.0;394485.0
0.698;7;0.033;0.091;1559;40534.0;397545.0
0.7;7;0.033;0.091;1574;40924.0;401370.0
0.702;7;0.033;0.091;1593;41418.0;406215.0
0.704;7;0.033;0.091;1607;41782.0;409785.0
0.706;7;0.033;0.091;1621;42146.0;413355.0
0.708;7;0.033;0.091;1637;42562.0;417435.0
0.71;7;0.033;0.091;1649;42874.0;420495.0
0.712;7;0.033;0.091;1665;43290.0;424575.0
0.714;7;0.033;0.091;1682;43732.0;428910.0
0.716;7;0.033;0.091;1700;44200.0;433500.0
0.718;7;0.033;0.091;1718;44668.0;438090.0
0.72;7;0.033;0.091;1738;45188.0;443190.0
0.722;7;0.033;0.091;1757;45682.0;448035.0
0.724;7;0.033;0.091;1767;45942.0;450585.0
0.726;7;0.033;0.091;1779;46254.0;453645.0
0.728;7;0.033;0.091;1799;46774.0;458745.0
0.73;7;0.033;0.091;1815;47190.0;462825.0
0.732;7;0.033;0.091;1830;47580.0;466650.0
0.734;7;0.033;0.091;1845;47970.0;470475.0
0.736;7;0.033;0.091;1862;48412.0;474810.0
0.738;7;0.033;0.091;1876;48776.0;478380.0
0.74;7;0.033;0.091;1893;49218.0;482715.0
0.742;7;0.033;0.091;1909;49634.0;486795.0
0.744;7;0.033;0.091;1929;50154.0;491895.0
0.746;7;0.033;0.091;1947;50622.0;496485.0
0.748;7;0.033;0.091;1963;51038.0;500565.0
0.75;7;0.033;0.091;1978;51428.0;504390.0
0.752;7;0.033;0.091;1993;51818.0;508215.0
0.754;7;0.033;0.091;2006;52156.0;511530.0
0.756;7;0.033;0.091;2021;52546.0;515355.0
0.758;7;0.033;0.091;2043;53118.0;520965.0
0.76;7;0.033;0.091;2058;53508.0;524790.0
0.762;7;0.033;0.091;2074;53924.0;528870.0
0.764;7;0.033;0.091;2087;54262.0;532185.0
0.766;7;0.033;0.091;2112;54912.0;538560.0
0.768;7;0.033;0.091;2128;55328.0;542640.0
0.77;7;0.033;0.091;2145;55770.0;546975.0
0.772;7;0.033;0.091;2168;56368.0;552840.0
0.774;7;0.033;0.091;2181;56706.0;556155.0
0.776;7;0.033;0.091;2203;57278.0;561765.0
0.778;7;0.033;0.091;2222;57772.0;566610.0
0.78;7;0.033;0.091;2238;58188.0;570690.0
0.782;7;0.033;0.091;2257;58682.0;575535.0
0.784;7;0.033;0.091;2270;59020.0;578850.0
0.786;7;0.033;0.091;2288;59488.0;583440.0
0.788;7;0.033;0.091;2300;59800.0;586500.0
0.79;7;0.033;0.091;2317;60242.0;590835.0
0.792;7;0.033;0.091;2340;60840.0;596700.0
0.794;7;0.033;0.091;2357;61282.0;601035.0
0.796;7;0.033;0.091;2371;61646.0;604605.0
0.798;7;0.033;0.091;2390;62140.0;609450.0
0.8;7;0.033;0.091;2409;62634.0;614295.0
0.802;7;0.033;0.091;2430;63180.0;619650.0
0.804;7;0.033;0.091;2446;63596.0;623730.0
0.806;7;0.033;0.091;2464;64064.0;628320.0
0.808;7;0.033;0.091;2484;64584.0;633420.0
0.81;7;0.033;0.091;2506;65156.0;639030.0
0.812;7;0.033;0.091;2520;65520.0;642600.0
0.814;7;0.033;0.091;2537;65962.0;646935.0
0.816;7;0.033;0.091;2554;66404.0;651270.0
0.818;7;0.033;0.091;2569;66794.0;655095.0
